area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that volatilises (N content),1970,kg,13891679.4816
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Emissions N2O),1970,kt,2.6469
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Direct emissions N2O),1970,kt,2.183
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure on pasture),1970,kt,0.2456
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure on pasture),1970,kt,0.2183
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Indirect emissions N2O),1970,kt,0.4639
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (N content),1970,kg,180281120.582
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that leaches (N content),1970,kg,54084336.1746
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that volatilises (N content),1970,kg,36056224.1164
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Emissions (N2O) (Manure applied),1970,kt,4.037
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Direct emissions N2O),1970,kt,2.833
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure applied),1970,kt,0.6374
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure applied),1970,kt,0.5666
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Indirect emissions N2O),1970,kt,1.204
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Stocks,1971,An,3293655
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Livestock total (Emissions N2O),1971,kt,10.0535
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Livestock total (Emissions CH4),1971,kt,454.5244
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Enteric fermentation (Emissions CH4),1971,kt,385.3576
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy","Manure management (manure treated, N content)",1971,kg,276983210.88
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Emissions CH4),1971,kt,69.1668
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Emissions N2O),1971,kt,3.3901
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Direct emissions N2O),1971,kt,1.9859
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Indirect emissions N2O),1971,kt,1.4043
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (N content),1971,kg,69245802.72
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that leaches (N content),1971,kg,20773740.816
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that volatilises (N content),1971,kg,13849160.544
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Emissions N2O),1971,kt,2.6388
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Direct emissions N2O),1971,kt,2.1763
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure on pasture),1971,kt,0.2448
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure on pasture),1971,kt,0.2176
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Indirect emissions N2O),1971,kt,0.4625
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (N content),1971,kg,179729325.4066
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that leaches (N content),1971,kg,53918797.622
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that volatilises (N content),1971,kg,35945865.0813
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Emissions (N2O) (Manure applied),1971,kt,4.0247
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Direct emissions N2O),1971,kt,2.8243
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure applied),1971,kt,0.6355
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure applied),1971,kt,0.5649
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Indirect emissions N2O),1971,kt,1.2003
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Stocks,1972,An,3385638
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Livestock total (Emissions N2O),1972,kt,10.3343
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Livestock total (Emissions CH4),1972,kt,467.218
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Enteric fermentation (Emissions CH4),1972,kt,396.1196
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy","Manure management (manure treated, N content)",1972,kg,284718613.248
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Emissions CH4),1972,kt,71.0984
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Emissions N2O),1972,kt,3.4848
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Direct emissions N2O),1972,kt,2.0413
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Indirect emissions N2O),1972,kt,1.4435
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (N content),1972,kg,71179653.312
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that leaches (N content),1972,kg,21353895.9936
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that volatilises (N content),1972,kg,14235930.6624
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Emissions N2O),1972,kt,2.7125
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Direct emissions N2O),1972,kt,2.2371
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure on pasture),1972,kt,0.2517
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure on pasture),1972,kt,0.2237
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Indirect emissions N2O),1972,kt,0.4754
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (N content),1972,kg,184748686.1286
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that leaches (N content),1972,kg,55424605.8386
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that volatilises (N content),1972,kg,36949737.2257
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Emissions (N2O) (Manure applied),1972,kt,4.1371
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Direct emissions N2O),1972,kt,2.9032
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure applied),1972,kt,0.6532
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure applied),1972,kt,0.5806
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Indirect emissions N2O),1972,kt,1.2339
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Stocks,1973,An,3489443
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Livestock total (Emissions N2O),1973,kt,10.6512
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Livestock total (Emissions CH4),1973,kt,481.5431
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Enteric fermentation (Emissions CH4),1973,kt,408.2648
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy","Manure management (manure treated, N content)",1973,kg,293448198.528
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Emissions CH4),1973,kt,73.2783
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Emissions N2O),1973,kt,3.5916
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Direct emissions N2O),1973,kt,2.1039
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Indirect emissions N2O),1973,kt,1.4877
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (N content),1973,kg,73362049.632
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that leaches (N content),1973,kg,22008614.8896
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that volatilises (N content),1973,kg,14672409.9264
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Emissions N2O),1973,kt,2.7956
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Direct emissions N2O),1973,kt,2.3057
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure on pasture),1973,kt,0.2594
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure on pasture),1973,kt,0.2306
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Indirect emissions N2O),1973,kt,0.49
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (N content),1973,kg,190413153.9079
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that leaches (N content),1973,kg,57123946.1724
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that volatilises (N content),1973,kg,38082630.7816
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Emissions (N2O) (Manure applied),1973,kt,4.2639
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Direct emissions N2O),1973,kt,2.9922
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure applied),1973,kt,0.6732
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure applied),1973,kt,0.5984
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Indirect emissions N2O),1973,kt,1.2717
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Stocks,1974,An,3394239
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Livestock total (Emissions N2O),1974,kt,10.3606
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Livestock total (Emissions CH4),1974,kt,468.405
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Enteric fermentation (Emissions CH4),1974,kt,397.126
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy","Manure management (manure treated, N content)",1974,kg,285441922.944
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Emissions CH4),1974,kt,71.279
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Emissions N2O),1974,kt,3.4937
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Direct emissions N2O),1974,kt,2.0465
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure management (Indirect emissions N2O),1974,kt,1.4471
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (N content),1974,kg,71360480.736
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that leaches (N content),1974,kg,21408144.2208
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture that volatilises (N content),1974,kg,14272096.1472
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Emissions N2O),1974,kt,2.7193
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Direct emissions N2O),1974,kt,2.2428
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure on pasture),1974,kt,0.2523
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure on pasture),1974,kt,0.2243
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure left on pasture (Indirect emissions N2O),1974,kt,0.4766
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (N content),1974,kg,185218028.5241
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that leaches (N content),1974,kg,55565408.5572
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils that volatilises (N content),1974,kg,37043605.7048
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Emissions (N2O) (Manure applied),1974,kt,4.1476
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Manure applied to soils (Direct emissions N2O),1974,kt,2.9106
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that leaches) (Manure applied),1974,kt,0.6549
United Kingdom of Great Britain and Northern Ireland,"Cattle, dairy",Indirect emissions (N2O that volatilises) (Manure applied),1974,kt,0.5821
