area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1994,TJ,9005.285232
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1995,TJ,6268.474814
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1996,TJ,5719.123852
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1997,TJ,5999.421474
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1998,TJ,5391.83857
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1999,TJ,3989.28833
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2000,TJ,1138.967306
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2001,TJ,898.908741
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2002,TJ,236.94841
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2003,TJ,287.036906
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2004,TJ,304.720669
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2005,TJ,744.537603
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2006,TJ,422.440861
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2007,TJ,339.443801
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2008,TJ,389.760092
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2009,TJ,1235.946291
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2010,TJ,543.55488
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2011,TJ,525.22866
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2012,TJ,287.44518
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2013,TJ,491.81187
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2014,TJ,492.23295
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2015,TJ,528.62502
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2016,TJ,567.39078
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2017,TJ,533.86278
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2018,TJ,531.81678
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2019,TJ,410.853366
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2020,TJ,413.990646
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2021,TJ,409.405055
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2022,TJ,343.719649
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),2023,TJ,217.36242
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1990,TJ,84193.56
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1991,TJ,88111.584
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1992,TJ,92074.752
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1993,TJ,92033.172
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1994,TJ,91462.932
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1995,TJ,94967.532
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1996,TJ,99012.672
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1997,TJ,104061.672
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1998,TJ,102796.452
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),1999,TJ,105374.412
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2000,TJ,107496.18
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2001,TJ,110626.56
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2002,TJ,111220.56
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2003,TJ,108965.736
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2004,TJ,113071.464
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2005,TJ,117467.064
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2006,TJ,115970.184
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2007,TJ,116143.632
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2008,TJ,118634.868
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2009,TJ,113606.064
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2010,TJ,115677.936
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2011,TJ,113712.984
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2012,TJ,115000.776
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2013,TJ,116010.576
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2014,TJ,110906.928
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2015,TJ,111843.072
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2016,TJ,111306.096
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2017,TJ,110237.040936
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2018,TJ,110180.351952
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2019,TJ,108119.188584
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2020,TJ,95619.700044
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2021,TJ,96326.71686
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2022,TJ,95785.990344
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Electricity),2023,TJ,91269.7632
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),1999,TJ,18334.47
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2000,TJ,17892.6
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2001,TJ,17054.07
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2002,TJ,10088.76
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2003,TJ,8950.92
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2004,TJ,5157.9
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2005,TJ,5326.86
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2006,TJ,5304.09
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2007,TJ,5391.21
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2008,TJ,5427.51
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2009,TJ,5410.02
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2010,TJ,5420.25
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2011,TJ,5316.3
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2012,TJ,5496.15
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2013,TJ,5538.06
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2014,TJ,6577.23
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2015,TJ,4112.13
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2016,TJ,4309.8
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2017,TJ,4050.2913
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2018,TJ,4239.21432
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2019,TJ,3968.151
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2020,TJ,4437.5067
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2021,TJ,4549.0665
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2022,TJ,4765.95735
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Heat),2023,TJ,4765.95735
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1990,kt,25350.418851
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1991,kt,26586.772876
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1992,kt,26436.340019
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1993,kt,24867.379519
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1994,kt,23698.368639
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1995,kt,22782.538876
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1996,kt,24179.201911
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1997,kt,22061.122582
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1998,kt,22709.254875
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),1999,kt,22022.777307
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2000,kt,23003.704508
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2001,kt,23371.158577
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2002,kt,22576.215132
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2003,kt,23186.791484
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2004,kt,23222.760718
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2005,kt,22589.186008
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2006,kt,22571.348693
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2007,kt,21464.877122
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2008,kt,20352.523276
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2009,kt,18504.815946
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2010,kt,19400.759482
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2011,kt,17331.227648
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2012,kt,18989.241585
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2013,kt,17945.391054
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2014,kt,15315.159435
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2015,kt,13900.131413
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2016,kt,12265.383698
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2017,kt,11337.990308
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2018,kt,11020.362769
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2019,kt,10263.464399
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2020,kt,10230.673465
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2021,kt,10574.905747
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2022,kt,9017.629869
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2),2023,kt,8476.175244
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1990,kt,2.837013
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1991,kt,3.179377
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1992,kt,2.867702
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1993,kt,3.232019
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1994,kt,2.845089
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1995,kt,2.277111
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1996,kt,2.30988
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1997,kt,2.196993
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1998,kt,2.090767
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),1999,kt,2.183209
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2000,kt,1.86276
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2001,kt,1.868874
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2002,kt,1.665853
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2003,kt,1.553992
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2004,kt,1.518125
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2005,kt,1.319724
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2006,kt,1.257193
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2007,kt,1.265806
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2008,kt,1.279307
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2009,kt,1.248956
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2010,kt,1.34533
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2011,kt,1.184546
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2012,kt,1.311658
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2013,kt,1.289486
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CH4),2014,kt,1.201076
