area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Direct emissions N2O),1971,kt,5.9253
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Indirect emissions N2O),1971,kt,3.1825
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (N content),1971,kg,571778338.7484
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture that leaches (N content),1971,kg,171533501.6245
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture that volatilises (N content),1971,kg,114355667.7497
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Emissions N2O),1971,kt,16.3461
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Direct emissions N2O),1971,kt,12.5274
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that leaches) (Manure on pasture),1971,kt,2.0216
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that volatilises) (Manure on pasture),1971,kt,1.797
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Indirect emissions N2O),1971,kt,3.8187
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (N content),1971,kg,620712763.77
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils that leaches (N content),1971,kg,186213829.131
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils that volatilises (N content),1971,kg,124142552.754
United Kingdom of Great Britain and Northern Ireland,All Animals,Emissions (N2O) (Manure applied),1971,kt,13.8995
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (Direct emissions N2O),1971,kt,9.7541
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that leaches) (Manure applied),1971,kt,2.1947
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that volatilises) (Manure applied),1971,kt,1.9508
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (Indirect emissions N2O),1971,kt,4.1455
United Kingdom of Great Britain and Northern Ireland,All Animals,Stocks,1972,An,189437092
United Kingdom of Great Britain and Northern Ireland,All Animals,Livestock total (Emissions N2O),1972,kt,40.9116
United Kingdom of Great Britain and Northern Ireland,All Animals,Livestock total (Emissions CH4),1972,kt,1409.8282
United Kingdom of Great Britain and Northern Ireland,All Animals,Enteric fermentation (Emissions CH4),1972,kt,1205.6628
United Kingdom of Great Britain and Northern Ireland,All Animals,"Manure management (manure treated, N content)",1972,kg,858221516.4723
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Emissions CH4),1972,kt,204.1654
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Emissions N2O),1972,kt,9.4584
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Direct emissions N2O),1972,kt,6.1596
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Indirect emissions N2O),1972,kt,3.2987
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (N content),1972,kg,594953908.5268
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture that leaches (N content),1972,kg,178486172.558
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture that volatilises (N content),1972,kg,118990781.7054
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Emissions N2O),1972,kt,17.0452
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Direct emissions N2O),1972,kt,13.0718
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that leaches) (Manure on pasture),1972,kt,2.1036
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that volatilises) (Manure on pasture),1972,kt,1.8699
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Indirect emissions N2O),1972,kt,3.9734
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (N content),1972,kg,643419597.9379
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils that leaches (N content),1972,kg,193025879.3814
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils that volatilises (N content),1972,kg,128683919.5876
United Kingdom of Great Britain and Northern Ireland,All Animals,Emissions (N2O) (Manure applied),1972,kt,14.408
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (Direct emissions N2O),1972,kt,10.110900000000001
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that leaches) (Manure applied),1972,kt,2.2749
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that volatilises) (Manure applied),1972,kt,2.0222
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (Indirect emissions N2O),1972,kt,4.2971
United Kingdom of Great Britain and Northern Ireland,All Animals,Stocks,1973,An,195839245
United Kingdom of Great Britain and Northern Ireland,All Animals,Livestock total (Emissions N2O),1973,kt,43.1923
United Kingdom of Great Britain and Northern Ireland,All Animals,Livestock total (Emissions CH4),1973,kt,1490.16
United Kingdom of Great Britain and Northern Ireland,All Animals,Enteric fermentation (Emissions CH4),1973,kt,1275.8354
United Kingdom of Great Britain and Northern Ireland,All Animals,"Manure management (manure treated, N content)",1973,kg,906230482.8564
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Emissions CH4),1973,kt,214.3246
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Emissions N2O),1973,kt,9.9926
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Direct emissions N2O),1973,kt,6.5114
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Indirect emissions N2O),1973,kt,3.4812
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (N content),1973,kg,625073173.6474
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture that leaches (N content),1973,kg,187521952.0942
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture that volatilises (N content),1973,kg,125014634.7295
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Emissions N2O),1973,kt,17.9736
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Direct emissions N2O),1973,kt,13.799
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that leaches) (Manure on pasture),1973,kt,2.2101
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that volatilises) (Manure on pasture),1973,kt,1.9645
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Indirect emissions N2O),1973,kt,4.1746
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (N content),1973,kg,679954281.7376
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils that leaches (N content),1973,kg,203986284.5213
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils that volatilises (N content),1973,kg,135990856.3475
United Kingdom of Great Britain and Northern Ireland,All Animals,Emissions (N2O) (Manure applied),1973,kt,15.2261
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (Direct emissions N2O),1973,kt,10.685
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that leaches) (Manure applied),1973,kt,2.4041
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that volatilises) (Manure applied),1973,kt,2.137
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (Indirect emissions N2O),1973,kt,4.5411
United Kingdom of Great Britain and Northern Ireland,All Animals,Stocks,1974,An,192312037
United Kingdom of Great Britain and Northern Ireland,All Animals,Livestock total (Emissions N2O),1974,kt,44.243
United Kingdom of Great Britain and Northern Ireland,All Animals,Livestock total (Emissions CH4),1974,kt,1530.9776
United Kingdom of Great Britain and Northern Ireland,All Animals,Enteric fermentation (Emissions CH4),1974,kt,1317.1058
United Kingdom of Great Britain and Northern Ireland,All Animals,"Manure management (manure treated, N content)",1974,kg,920239810.0055
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Emissions CH4),1974,kt,213.8718
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Emissions N2O),1974,kt,10.1815
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Direct emissions N2O),1974,kt,6.6436
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Indirect emissions N2O),1974,kt,3.5379
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (N content),1974,kg,644081352.1377
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture that leaches (N content),1974,kg,193224405.6413
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture that volatilises (N content),1974,kg,128816270.4275
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Emissions N2O),1974,kt,18.5837
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Direct emissions N2O),1974,kt,14.2821
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that leaches) (Manure on pasture),1974,kt,2.2773
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that volatilises) (Manure on pasture),1974,kt,2.0243
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure left on pasture (Indirect emissions N2O),1974,kt,4.3015
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (N content),1974,kg,691191172.2501
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils that leaches (N content),1974,kg,207357351.675
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils that volatilises (N content),1974,kg,138238234.45
United Kingdom of Great Britain and Northern Ireland,All Animals,Emissions (N2O) (Manure applied),1974,kt,15.4777
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (Direct emissions N2O),1974,kt,10.8616
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that leaches) (Manure applied),1974,kt,2.4439
United Kingdom of Great Britain and Northern Ireland,All Animals,Indirect emissions (N2O that volatilises) (Manure applied),1974,kt,2.1723
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure applied to soils (Indirect emissions N2O),1974,kt,4.6162
United Kingdom of Great Britain and Northern Ireland,All Animals,Stocks,1975,An,187482534
United Kingdom of Great Britain and Northern Ireland,All Animals,Livestock total (Emissions N2O),1975,kt,43.011
United Kingdom of Great Britain and Northern Ireland,All Animals,Livestock total (Emissions CH4),1975,kt,1489.6318
United Kingdom of Great Britain and Northern Ireland,All Animals,Enteric fermentation (Emissions CH4),1975,kt,1285.1662
United Kingdom of Great Britain and Northern Ireland,All Animals,"Manure management (manure treated, N content)",1975,kg,888424172.1076
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Emissions CH4),1975,kt,204.4656
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Emissions N2O),1975,kt,9.8616
United Kingdom of Great Britain and Northern Ireland,All Animals,Manure management (Direct emissions N2O),1975,kt,6.4458
